Scenario,Seed,Customers,Vehicles,Capacity,SimTime,Preset,Swarm,Iterations,QPSO_BestFit,QPSO_MeanFit,QPSO_Time_h,QPSO_Dist_km,QPSO_Compute_ms,QPSO_Feas_pct,PSO_BestFit,PSO_MeanFit,PSO_Time_h,PSO_Dist_km,PSO_Compute_ms,PSO_Feas_pct,GNN_BestFit,GNN_MeanFit,GNN_Time_h,GNN_Dist_km,GNN_Compute_ms,GNN_Feas_pct,QPSO_vs_PSO_FitImp_%,QPSO_vs_PSO_TimeImp_%,PSO_Winner,QPSO_vs_GNN_FitImp_%,QPSO_vs_GNN_TimeImp_%,GNN_Winner
861,62082,13,5,103.1,17.5,rush_hour,42,61,9.96,9.96,9.96,456.03,62.66,100.0,9.79,9.79,9.79,445.25,50.43,100.0,13.64,13.64,13.64,600.98,0.01,100.0,-1.75,-1.75,Classical PSO,27.02,27.02,QPSO
862,71848,18,4,117.6,13.0,uniform,37,68,10.42,10.42,10.42,423.06,88.5,100.0,15.17,15.17,15.17,632.2,57.81,100.0,14.46,14.46,14.46,606.29,0.05,100.0,31.28,31.28,QPSO,27.9,27.9,QPSO
863,42229,16,5,93.0,8.5,incident,34,50,11.76,11.76,11.76,507.02,63.07,100.0,13.12,13.12,13.12,587.92,41.88,100.0,16.42,16.42,16.42,723.66,0.01,100.0,10.32,10.32,QPSO,28.34,28.34,QPSO
864,65419,16,5,85.6,13.0,uniform,43,71,12.73,12.73,12.73,567.21,135.19,100.0,15.26,15.26,15.26,687.05,76.05,100.0,17.61,17.61,17.61,804.28,0.01,100.0,16.61,16.61,QPSO,27.71,27.71,QPSO
865,87517,18,5,93.8,17.5,uniform,37,56,14.44,14.44,14.44,556.75,65.33,100.0,16.19,16.19,16.19,664.15,56.13,100.0,18.92,18.92,18.92,768.9,0.01,100.0,10.78,10.78,QPSO,23.64,23.64,QPSO
866,65840,19,5,100.8,9.0,rush_hour,26,41,23.81,23.81,23.81,657.78,46.15,100.0,24.54,24.54,24.54,660.89,34.04,100.0,26.35,26.35,26.35,738.89,0.01,100.0,2.94,2.94,QPSO,9.63,9.63,QPSO
867,78393,10,4,111.8,18.0,incident,25,80,7.82,7.82,7.82,333.13,73.79,100.0,7.74,7.74,7.74,320.5,64.41,100.0,10.71,10.71,10.71,434.27,0.0,100.0,-1.0,-1.0,Classical PSO,26.98,26.98,QPSO
868,45729,16,5,91.4,13.0,rush_hour,26,55,12.7,12.7,12.7,561.6,40.45,100.0,14.08,14.08,14.08,608.09,42.25,100.0,15.3,15.3,15.3,685.53,0.01,100.0,9.8,9.8,QPSO,16.99,16.99,QPSO
869,33455,13,4,99.6,9.0,uniform,35,50,10.94,10.94,10.94,401.42,36.48,100.0,11.5,11.5,11.5,434.08,28.24,100.0,12.71,12.71,12.71,475.38,0.01,100.0,4.89,4.89,QPSO,13.95,13.95,QPSO
870,3583,18,7,71.9,17.5,incident,38,57,17.61,17.61,17.61,729.82,44.8,100.0,19.35,19.35,19.35,857.98,38.26,100.0,22.93,22.93,22.93,985.15,0.01,100.0,9.0,9.0,QPSO,23.23,23.23,QPSO
871,3674,17,5,119.3,17.5,rush_hour,35,76,11.95,11.95,11.95,491.14,54.12,100.0,12.83,12.83,12.83,542.89,43.44,100.0,15.58,15.58,15.58,697.18,0.01,100.0,6.87,6.87,QPSO,23.34,23.34,QPSO
872,13809,17,5,104.5,9.0,rush_hour,41,61,18.99,18.99,18.99,548.82,43.7,100.0,21.06,21.06,21.06,625.63,39.39,100.0,23.89,23.89,23.89,667.14,0.01,100.0,9.85,9.85,QPSO,20.52,20.52,QPSO
873,22840,19,6,88.2,8.5,rush_hour,45,44,22.73,22.73,22.73,574.16,30.29,100.0,24.88,24.88,24.88,662.46,21.64,100.0,31.67,31.67,31.67,781.23,0.06,100.0,8.65,8.65,QPSO,28.24,28.24,QPSO
874,71232,13,5,83.3,17.5,rush_hour,32,79,11.88,11.88,11.88,537.4,51.44,100.0,11.82,11.82,11.82,525.96,34.67,100.0,12.8,12.8,12.8,567.53,0.01,100.0,-0.52,-0.52,Classical PSO,7.15,7.15,QPSO
875,98371,11,4,99.6,8.0,incident,41,70,12.47,12.47,12.47,444.89,36.27,100.0,12.69,12.69,12.69,484.08,27.46,100.0,13.63,13.63,13.63,511.86,0.0,100.0,1.76,1.76,QPSO,8.55,8.55,QPSO
876,56981,13,5,109.8,9.0,incident,34,67,12.85,12.85,12.85,579.26,33.82,100.0,11.7,11.7,11.7,543.86,22.4,100.0,13.33,13.33,13.33,577.97,0.01,100.0,-9.84,-9.84,Classical PSO,3.61,3.61,QPSO
877,87960,18,6,80.0,9.0,incident,41,69,19.37,19.37,19.37,681.74,42.29,100.0,22.08,22.08,22.08,801.03,33.89,100.0,24.99,24.99,24.99,902.42,0.01,100.0,12.26,12.26,QPSO,22.47,22.47,QPSO
878,89022,18,4,114.0,17.5,rush_hour,31,69,12.64,12.64,12.64,512.72,49.21,100.0,14.65,14.65,14.65,638.66,37.9,100.0,16.27,16.27,16.27,695.87,0.01,100.0,13.73,13.73,QPSO,22.31,22.31,QPSO
879,36118,20,5,116.7,17.5,uniform,36,69,13.56,13.56,13.56,548.79,42.03,100.0,18.59,18.59,18.59,726.78,33.49,100.0,15.72,15.72,15.72,625.06,0.01,100.0,27.06,27.06,QPSO,13.74,13.74,QPSO
880,20365,13,5,107.3,13.0,rush_hour,35,44,11.37,11.37,11.37,499.98,18.41,100.0,11.7,11.7,11.7,512.65,12.78,100.0,13.38,13.38,13.38,609.68,0.01,100.0,2.79,2.79,QPSO,15.02,15.02,QPSO
881,84090,13,5,83.3,18.0,uniform,33,78,12.29,12.29,12.29,521.39,107.51,100.0,11.91,11.91,11.91,486.84,66.39,100.0,12.75,12.75,12.75,540.67,0.01,100.0,-3.2,-3.2,Classical PSO,3.59,3.59,QPSO
882,31950,16,6,75.7,8.0,uniform,34,69,12.62,12.62,12.62,564.94,111.56,100.0,13.34,13.34,13.34,536.89,90.88,100.0,14.38,14.38,14.38,633.86,0.01,100.0,5.37,5.37,QPSO,12.2,12.2,QPSO
883,64620,18,5,91.1,8.5,uniform,33,48,11.83,11.83,11.83,481.86,48.69,100.0,13.04,13.04,13.04,514.28,37.3,100.0,16.81,16.81,16.81,682.28,0.01,100.0,9.24,9.24,QPSO,29.6,29.6,QPSO
884,4819,14,4,102.9,18.0,uniform,40,41,10.73,10.73,10.73,433.38,42.05,100.0,11.39,11.39,11.39,501.48,42.98,100.0,16.85,16.85,16.85,708.5,0.01,100.0,5.79,5.79,QPSO,36.31,36.31,QPSO
885,8251,11,3,100.1,13.0,rush_hour,27,65,9.71,9.71,9.71,416.43,69.18,100.0,9.71,9.71,9.71,416.43,53.13,100.0,12.02,12.02,12.02,514.16,0.01,100.0,0.0,0.0,Tie,19.16,19.16,QPSO
886,95926,12,4,75.6,17.5,incident,43,73,11.85,11.85,11.85,434.77,52.11,100.0,12.46,12.46,12.46,446.89,51.99,100.0,14.43,14.43,14.43,520.2,0.01,100.0,4.86,4.86,QPSO,17.87,17.87,QPSO
887,34004,17,6,81.9,9.0,rush_hour,43,64,21.07,21.07,21.07,590.05,55.75,100.0,19.56,19.56,19.56,565.84,39.65,100.0,23.69,23.69,23.69,720.97,0.01,100.0,-7.75,-7.75,Classical PSO,11.06,11.06,QPSO
888,99090,13,5,80.9,8.5,uniform,33,68,11.68,11.68,11.68,473.81,51.12,100.0,11.21,11.21,11.21,458.98,29.68,100.0,15.31,15.31,15.31,652.89,0.01,100.0,-4.24,-4.24,Classical PSO,23.68,23.68,QPSO
889,54526,14,5,94.5,18.0,uniform,35,74,13.89,13.89,13.89,502.54,67.21,100.0,14.13,14.13,14.13,497.69,39.46,100.0,16.45,16.45,16.45,577.39,0.01,100.0,1.68,1.68,QPSO,15.53,15.53,QPSO
890,56545,17,4,118.2,9.0,rush_hour,36,59,17.88,17.88,17.88,471.85,43.8,100.0,23.2,23.2,23.2,671.48,33.46,100.0,20.26,20.26,20.26,524.46,0.03,100.0,22.93,22.93,QPSO,11.74,11.74,QPSO
891,3762,20,5,112.1,18.0,incident,32,56,18.59,18.59,18.59,642.84,40.83,100.0,20.33,20.33,20.33,763.84,27.8,100.0,20.58,20.58,20.58,769.05,0.01,100.0,8.52,8.52,QPSO,9.63,9.63,QPSO
892,73447,16,5,101.9,18.0,uniform,42,55,14.49,14.49,14.49,544.44,36.61,100.0,13.96,13.96,13.96,532.7,28.64,100.0,16.8,16.8,16.8,673.74,0.01,100.0,-3.85,-3.85,Classical PSO,13.75,13.75,QPSO
893,58986,16,5,115.5,9.0,rush_hour,27,55,18.73,18.73,18.73,493.91,27.55,100.0,23.19,23.19,23.19,562.46,21.49,100.0,25.69,25.69,25.69,668.87,0.01,100.0,19.21,19.21,QPSO,27.1,27.1,QPSO
894,39983,13,5,115.8,9.0,incident,38,42,12.82,12.82,12.82,490.18,19.76,100.0,14.08,14.08,14.08,527.3,14.42,100.0,17.81,17.81,17.81,693.81,0.01,100.0,8.93,8.93,QPSO,28.02,28.02,QPSO
895,36918,11,4,93.6,9.0,incident,38,46,9.08,9.08,9.08,413.65,19.63,100.0,10.11,10.11,10.11,449.04,15.83,100.0,12.56,12.56,12.56,566.72,0.0,100.0,10.19,10.19,QPSO,27.72,27.72,QPSO
896,22016,14,5,87.6,13.0,incident,25,43,11.18,11.18,11.18,442.46,24.26,100.0,12.22,12.22,12.22,478.63,18.83,100.0,18.37,18.37,18.37,749.55,0.01,100.0,8.51,8.51,QPSO,39.14,39.14,QPSO
897,85066,20,5,101.5,8.0,rush_hour,31,80,25.3,25.3,25.3,652.24,57.47,100.0,28.75,28.75,28.75,712.62,37.63,100.0,31.08,31.08,31.08,813.83,0.01,100.0,11.99,11.99,QPSO,18.59,18.59,QPSO
898,41048,15,5,75.5,17.5,incident,45,48,13.8,13.8,13.8,529.06,23.17,100.0,16.9,16.9,16.9,650.16,19.43,100.0,22.0,22.0,22.0,799.78,0.02,100.0,18.36,18.36,QPSO,37.28,37.28,QPSO
899,78858,20,5,109.6,13.0,rush_hour,29,56,18.37,18.37,18.37,770.08,27.99,100.0,18.41,18.41,18.41,780.1,15.76,100.0,21.64,21.64,21.64,892.03,0.01,100.0,0.18,0.18,QPSO,15.08,15.08,QPSO
900,23738,20,5,110.0,8.0,rush_hour,36,51,22.95,22.95,22.95,581.19,18.98,100.0,25.21,25.21,25.21,647.23,10.28,100.0,32.94,32.94,32.94,889.84,0.01,100.0,8.96,8.96,QPSO,30.33,30.33,QPSO
901,52576,16,6,71.0,17.5,incident,44,80,17.02,17.02,17.02,579.43,84.32,100.0,17.29,17.29,17.29,614.95,40.63,100.0,22.07,22.07,22.07,840.74,0.05,100.0,1.53,1.53,QPSO,22.85,22.85,QPSO
902,30977,11,4,79.9,8.0,rush_hour,44,67,17.03,17.03,17.03,404.96,46.38,100.0,17.57,17.57,17.57,435.37,39.46,100.0,18.78,18.78,18.78,444.11,0.0,100.0,3.08,3.08,QPSO,9.35,9.35,QPSO
903,79694,14,5,74.5,8.5,incident,28,40,13.38,13.38,13.38,556.91,31.98,100.0,13.38,13.38,13.38,556.91,25.45,100.0,15.4,15.4,15.4,649.8,0.1,100.0,0.0,0.0,Tie,13.09,13.09,QPSO
904,95186,18,5,108.7,18.0,rush_hour,28,54,14.45,14.45,14.45,647.85,35.05,100.0,13.77,13.77,13.77,620.82,25.25,100.0,16.6,16.6,16.6,724.49,0.01,100.0,-4.94,-4.94,Classical PSO,12.95,12.95,QPSO
905,94528,13,4,117.3,9.0,incident,40,64,10.83,10.83,10.83,459.52,46.17,100.0,11.03,11.03,11.03,474.43,29.2,100.0,13.61,13.61,13.61,540.78,0.01,100.0,1.79,1.79,QPSO,20.42,20.42,QPSO
906,18065,16,5,100.0,18.0,incident,31,66,10.57,10.57,10.57,480.75,30.78,100.0,10.54,10.54,10.54,480.08,26.64,100.0,14.09,14.09,14.09,620.4,0.05,100.0,-0.24,-0.24,Classical PSO,25.0,25.0,QPSO
907,24641,16,6,71.4,8.5,incident,39,55,15.38,15.38,15.38,627.8,32.46,100.0,16.51,16.51,16.51,653.67,24.57,100.0,19.36,19.36,19.36,778.93,0.04,100.0,6.84,6.84,QPSO,20.56,20.56,QPSO
908,49449,19,7,74.3,8.5,rush_hour,37,53,29.57,29.57,29.57,653.98,35.71,100.0,32.2,32.2,32.2,700.86,24.03,100.0,33.73,33.73,33.73,784.26,0.01,100.0,8.15,8.15,QPSO,12.33,12.33,QPSO
909,94498,16,5,106.8,8.0,uniform,42,43,11.16,11.16,11.16,486.06,21.68,100.0,11.89,11.89,11.89,512.13,16.7,100.0,14.68,14.68,14.68,635.97,0.01,100.0,6.17,6.17,QPSO,23.99,23.99,QPSO
910,7830,15,5,93.5,17.5,incident,44,42,12.53,12.53,12.53,534.81,20.47,100.0,11.64,11.64,11.64,508.85,14.02,100.0,17.21,17.21,17.21,781.23,0.01,100.0,-7.57,-7.57,Classical PSO,27.21,27.21,QPSO
911,1702,14,5,85.1,18.0,rush_hour,29,75,14.01,14.01,14.01,577.98,45.15,100.0,15.31,15.31,15.31,596.6,32.61,100.0,15.2,15.2,15.2,636.34,0.09,100.0,8.51,8.51,QPSO,7.84,7.84,QPSO
912,6390,19,6,83.0,9.0,rush_hour,29,45,20.24,20.24,20.24,728.26,23.14,100.0,20.73,20.73,20.73,758.99,19.92,100.0,26.77,26.77,26.77,971.76,0.01,100.0,2.35,2.35,QPSO,24.38,24.38,QPSO
913,42591,18,6,77.1,9.0,uniform,29,71,15.57,15.57,15.57,594.36,40.88,100.0,17.03,17.03,17.03,681.91,19.82,100.0,19.17,19.17,19.17,779.2,0.01,100.0,8.54,8.54,QPSO,18.78,18.78,QPSO
914,37831,15,5,84.1,17.5,rush_hour,41,60,13.28,13.28,13.28,566.01,32.68,100.0,16.05,16.05,16.05,642.24,17.72,100.0,15.15,15.15,15.15,637.72,0.01,100.0,17.24,17.24,QPSO,12.35,12.35,QPSO
915,58117,12,4,106.8,8.5,incident,45,68,9.52,9.52,9.52,367.75,28.53,100.0,9.53,9.53,9.53,400.36,20.08,100.0,11.99,11.99,11.99,457.81,0.01,100.0,0.12,0.12,QPSO,20.59,20.59,QPSO
916,7975,13,5,72.7,8.0,rush_hour,33,50,18.61,18.61,18.61,538.93,18.46,100.0,18.94,18.94,18.94,569.05,14.5,100.0,23.68,23.68,23.68,720.79,0.01,100.0,1.74,1.74,QPSO,21.44,21.44,QPSO
917,93531,17,6,75.8,8.0,rush_hour,36,75,27.56,27.56,27.56,704.97,33.51,100.0,28.88,28.88,28.88,747.06,20.95,100.0,29.93,29.93,29.93,790.02,0.15,100.0,4.58,4.58,QPSO,7.93,7.93,QPSO
918,64596,17,6,75.6,8.0,rush_hour,27,53,16.44,16.44,16.44,600.19,17.61,100.0,17.53,17.53,17.53,624.8,13.1,100.0,17.72,17.72,17.72,647.34,0.01,100.0,6.19,6.19,QPSO,7.21,7.21,QPSO
919,38239,12,4,107.5,17.5,incident,43,53,12.44,12.44,12.44,516.07,24.58,100.0,11.83,11.83,11.83,530.66,18.76,100.0,15.43,15.43,15.43,669.16,0.0,100.0,-5.16,-5.16,Classical PSO,19.33,19.33,QPSO
920,77486,10,3,90.8,8.5,rush_hour,28,61,14.62,14.62,14.62,344.97,23.57,100.0,14.97,14.97,14.97,359.48,22.53,100.0,19.6,19.6,19.6,443.44,0.01,100.0,2.33,2.33,QPSO,25.44,25.44,QPSO
921,4402,14,4,89.7,9.0,uniform,25,45,13.01,13.01,13.01,519.83,30.08,100.0,14.12,14.12,14.12,563.58,18.74,100.0,15.11,15.11,15.11,611.77,0.07,100.0,7.89,7.89,QPSO,13.95,13.95,QPSO
922,61323,20,6,92.7,17.5,incident,25,61,15.15,15.15,15.15,566.5,47.59,100.0,17.59,17.59,17.59,654.67,31.0,100.0,16.68,16.68,16.68,622.76,0.01,100.0,13.85,13.85,QPSO,9.19,9.19,QPSO
923,6747,20,6,86.2,8.5,uniform,45,58,18.54,18.54,18.54,830.41,57.37,100.0,19.33,19.33,19.33,813.16,38.09,100.0,23.26,23.26,23.26,1104.15,0.01,100.0,4.06,4.06,QPSO,20.27,20.27,QPSO
924,43358,10,5,97.4,13.0,uniform,37,56,7.25,7.25,7.25,335.76,31.93,100.0,7.25,7.25,7.25,335.76,34.17,100.0,10.56,10.56,10.56,481.77,0.01,100.0,-0.0,0.0,Tie,31.31,31.31,QPSO
925,24332,13,5,74.5,8.5,rush_hour,37,58,19.28,19.28,19.28,442.84,34.94,100.0,22.44,22.44,22.44,516.44,32.11,100.0,23.68,23.68,23.68,521.44,0.04,100.0,14.1,14.1,QPSO,18.61,18.61,QPSO
926,85825,20,7,76.0,13.0,incident,34,78,21.1,21.1,21.1,862.54,54.61,100.0,20.11,20.11,20.11,798.91,29.44,100.0,25.73,25.73,25.73,1073.83,0.01,100.0,-4.92,-4.92,Classical PSO,17.98,17.98,QPSO
927,18208,15,4,111.6,13.0,rush_hour,37,70,12.53,12.53,12.53,517.76,38.45,100.0,11.91,11.91,11.91,545.38,28.76,100.0,14.7,14.7,14.7,668.18,0.01,100.0,-5.25,-5.25,Classical PSO,14.71,14.71,QPSO
928,36190,19,7,74.5,9.0,incident,30,67,15.79,15.79,15.79,644.47,38.52,100.0,15.94,15.94,15.94,674.31,23.26,100.0,19.47,19.47,19.47,797.57,0.01,100.0,0.94,0.94,QPSO,18.88,18.88,QPSO
929,83665,16,6,72.0,13.0,incident,32,49,16.86,16.86,16.86,643.38,21.32,100.0,18.06,18.06,18.06,684.3,13.38,100.0,22.05,22.05,22.05,899.34,0.01,100.0,6.65,6.65,QPSO,23.52,23.52,QPSO
930,65922,18,6,84.5,8.0,rush_hour,34,49,26.69,26.69,26.69,704.25,26.14,100.0,27.63,27.63,27.63,689.02,26.09,100.0,31.4,31.4,31.4,785.86,0.01,100.0,3.4,3.4,QPSO,15.0,15.0,QPSO
931,17749,20,5,112.1,9.0,incident,26,75,14.89,14.89,14.89,576.08,39.18,100.0,16.76,16.76,16.76,648.11,28.99,100.0,18.64,18.64,18.64,719.81,0.01,100.0,11.15,11.15,QPSO,20.12,20.12,QPSO
932,11031,10,4,95.5,8.0,rush_hour,43,56,14.87,14.87,14.87,473.64,22.15,100.0,14.87,14.87,14.87,473.64,21.82,100.0,16.35,16.35,16.35,543.58,0.0,100.0,0.0,0.0,Tie,9.08,9.08,QPSO
933,47590,14,4,108.4,8.0,incident,39,51,10.97,10.97,10.97,448.81,25.26,100.0,10.97,10.97,10.97,446.13,16.88,100.0,13.28,13.28,13.28,481.07,0.01,100.0,-0.01,-0.01,Classical PSO,17.36,17.36,QPSO
934,24882,16,6,74.2,9.0,incident,39,68,16.88,16.88,16.88,712.71,31.48,100.0,18.1,18.1,18.1,786.94,24.48,100.0,21.64,21.64,21.64,992.41,0.01,100.0,6.74,6.74,QPSO,22.03,22.03,QPSO
935,82764,14,3,118.3,8.5,uniform,27,78,10.26,10.26,10.26,406.05,27.13,100.0,10.54,10.54,10.54,436.82,22.04,100.0,13.57,13.57,13.57,543.16,0.04,100.0,2.71,2.71,QPSO,24.44,24.44,QPSO
936,34989,20,6,91.7,8.0,rush_hour,28,40,26.47,26.47,26.47,825.57,19.1,100.0,30.67,30.67,30.67,890.2,16.9,100.0,30.92,30.92,30.92,837.09,0.02,100.0,13.71,13.71,QPSO,14.4,14.4,QPSO
937,23509,20,6,93.0,18.0,incident,44,71,20.94,20.94,20.94,814.26,42.78,100.0,20.77,20.77,20.77,773.96,24.98,100.0,25.04,25.04,25.04,989.29,0.01,100.0,-0.81,-0.81,Classical PSO,16.4,16.4,QPSO
938,40688,19,5,104.5,9.0,uniform,29,48,13.33,13.33,13.33,499.22,23.54,100.0,15.1,15.1,15.1,588.77,15.62,100.0,15.75,15.75,15.75,589.41,0.01,100.0,11.74,11.74,QPSO,15.39,15.39,QPSO
939,2818,13,5,110.8,8.5,uniform,31,70,11.8,11.8,11.8,462.41,26.17,100.0,13.15,13.15,13.15,497.93,25.61,100.0,16.02,16.02,16.02,621.18,0.01,100.0,10.24,10.24,QPSO,26.35,26.35,QPSO
940,86016,12,4,91.8,8.0,rush_hour,39,49,16.29,16.29,16.29,494.78,13.76,100.0,16.01,16.01,16.01,490.77,10.31,100.0,18.85,18.85,18.85,584.09,0.01,100.0,-1.74,-1.74,Classical PSO,13.6,13.6,QPSO
941,63126,16,6,75.8,18.0,incident,39,71,15.25,15.25,15.25,516.86,73.8,100.0,17.7,17.7,17.7,628.51,50.63,100.0,20.12,20.12,20.12,763.17,0.01,100.0,13.86,13.86,QPSO,24.19,24.19,QPSO
942,62799,10,3,99.3,9.0,incident,37,43,11.42,11.42,11.42,404.04,40.11,100.0,11.42,11.42,11.42,404.04,39.73,100.0,14.76,14.76,14.76,514.25,0.01,100.0,0.0,0.0,Tie,22.65,22.65,QPSO
943,44758,10,5,101.5,13.0,rush_hour,40,77,7.18,7.18,7.18,313.47,73.23,100.0,7.53,7.53,7.53,312.87,64.93,100.0,10.78,10.78,10.78,481.02,0.0,100.0,4.65,4.65,QPSO,33.42,33.42,QPSO
944,79097,18,7,71.9,13.0,incident,43,79,16.2,16.2,16.2,668.39,63.75,100.0,18.32,18.32,18.32,792.99,49.53,100.0,20.0,20.0,20.0,858.43,0.01,100.0,11.53,11.53,QPSO,18.96,18.96,QPSO
945,89954,17,5,105.7,13.0,incident,35,75,15.04,15.04,15.04,532.37,55.68,100.0,18.44,18.44,18.44,675.61,39.64,100.0,20.15,20.15,20.15,796.99,0.05,100.0,18.44,18.44,QPSO,25.36,25.36,QPSO
946,9324,14,4,114.5,13.0,incident,45,62,11.35,11.35,11.35,432.71,49.38,100.0,12.65,12.65,12.65,466.19,30.8,100.0,14.6,14.6,14.6,562.64,0.0,100.0,10.32,10.32,QPSO,22.28,22.28,QPSO
947,59762,16,6,78.1,13.0,rush_hour,39,54,15.28,15.28,15.28,618.28,40.17,100.0,15.52,15.52,15.52,625.12,28.68,100.0,19.99,19.99,19.99,806.19,0.01,100.0,1.57,1.57,QPSO,23.58,23.58,QPSO
948,67536,13,5,116.1,18.0,rush_hour,29,58,7.52,7.52,7.52,294.01,29.88,100.0,9.09,9.09,9.09,382.73,26.22,100.0,9.61,9.61,9.61,411.79,0.01,100.0,17.29,17.29,QPSO,21.76,21.76,QPSO
949,95764,16,5,111.7,13.0,uniform,44,53,14.12,14.12,14.12,610.87,45.38,100.0,13.79,13.79,13.79,620.21,24.6,100.0,16.09,16.09,16.09,695.32,0.01,100.0,-2.44,-2.44,Classical PSO,12.24,12.24,QPSO
950,38022,11,4,76.5,8.5,incident,40,46,9.35,9.35,9.35,333.44,26.16,100.0,9.46,9.46,9.46,334.51,21.64,100.0,11.51,11.51,11.51,410.27,0.0,100.0,1.18,1.18,QPSO,18.75,18.75,QPSO
951,55523,17,6,81.7,8.0,rush_hour,33,62,23.59,23.59,23.59,624.15,34.99,100.0,28.79,28.79,28.79,838.69,23.78,100.0,27.13,27.13,27.13,716.45,0.01,100.0,18.07,18.07,QPSO,13.05,13.05,QPSO
952,89726,12,5,111.4,8.0,uniform,35,67,8.64,8.64,8.64,362.6,37.91,100.0,10.53,10.53,10.53,448.86,24.36,100.0,13.49,13.49,13.49,549.11,0.0,100.0,17.99,17.99,QPSO,35.97,35.97,QPSO
953,15938,19,7,76.0,13.0,rush_hour,35,62,17.9,17.9,17.9,727.89,42.98,100.0,18.86,18.86,18.86,735.5,22.57,100.0,21.46,21.46,21.46,872.11,0.01,100.0,5.05,5.05,QPSO,16.58,16.58,QPSO
954,7117,18,4,114.8,18.0,uniform,39,69,15.65,15.65,15.65,623.48,49.43,100.0,15.7,15.7,15.7,638.25,32.86,100.0,19.78,19.78,19.78,771.8,0.03,100.0,0.27,0.27,QPSO,20.86,20.86,QPSO
955,15539,11,3,111.2,17.5,uniform,30,80,9.24,9.24,9.24,359.17,35.18,100.0,9.24,9.24,9.24,359.17,25.39,100.0,10.71,10.71,10.71,475.67,0.01,100.0,0.0,0.0,Tie,13.71,13.71,QPSO
956,16474,13,5,77.9,18.0,rush_hour,41,71,13.79,13.79,13.79,536.23,31.71,100.0,14.2,14.2,14.2,555.6,19.27,100.0,15.86,15.86,15.86,602.66,0.01,100.0,2.89,2.89,QPSO,13.02,13.02,QPSO
957,97017,11,4,102.4,8.5,uniform,31,68,10.05,10.05,10.05,424.5,16.12,100.0,10.13,10.13,10.13,496.28,13.84,100.0,13.92,13.92,13.92,618.29,0.01,100.0,0.79,0.79,QPSO,27.85,27.85,QPSO
958,55493,10,4,111.7,9.0,rush_hour,41,50,11.8,11.8,11.8,345.24,12.07,100.0,12.98,12.98,12.98,383.97,9.19,100.0,14.09,14.09,14.09,345.79,0.0,100.0,9.14,9.14,QPSO,16.29,16.29,QPSO
959,12171,14,5,105.8,9.0,incident,32,49,12.96,12.96,12.96,530.14,12.21,100.0,13.03,13.03,13.03,540.12,8.72,100.0,15.58,15.58,15.58,650.17,0.01,100.0,0.49,0.49,QPSO,16.79,16.79,QPSO
960,99724,18,5,109.4,13.0,rush_hour,38,69,12.19,12.19,12.19,567.53,20.12,100.0,13.47,13.47,13.47,663.79,13.54,100.0,13.59,13.59,13.59,657.64,0.01,100.0,9.47,9.47,QPSO,10.33,10.33,QPSO
961,68653,20,5,117.2,8.5,uniform,41,44,13.11,13.11,13.11,529.54,34.6,100.0,15.06,15.06,15.06,623.1,23.71,100.0,19.0,19.0,19.0,793.59,0.01,100.0,12.98,12.98,QPSO,31.03,31.03,QPSO
962,12112,15,5,90.1,13.0,uniform,37,42,13.1,13.1,13.1,473.25,32.96,100.0,13.52,13.52,13.52,505.03,32.9,100.0,17.12,17.12,17.12,673.04,0.01,100.0,3.12,3.12,QPSO,23.48,23.48,QPSO
963,87530,20,5,115.1,18.0,incident,41,58,16.05,16.05,16.05,648.2,53.23,100.0,17.4,17.4,17.4,747.57,28.75,100.0,17.74,17.74,17.74,726.38,0.01,100.0,7.77,7.77,QPSO,9.52,9.52,QPSO
964,55959,16,5,106.1,9.0,uniform,33,73,14.31,14.31,14.31,552.89,35.46,100.0,16.43,16.43,16.43,690.31,34.17,100.0,20.76,20.76,20.76,808.67,0.05,100.0,12.94,12.94,QPSO,31.08,31.08,QPSO
965,81006,12,4,92.3,17.5,incident,44,68,11.57,11.57,11.57,496.35,39.95,100.0,10.86,10.86,10.86,493.41,29.87,100.0,16.18,16.18,16.18,705.0,0.01,100.0,-6.6,-6.6,Classical PSO,28.48,28.48,QPSO
966,92418,15,5,108.8,8.0,uniform,42,61,10.63,10.63,10.63,405.61,30.31,100.0,9.96,9.96,9.96,360.71,26.78,100.0,11.25,11.25,11.25,443.55,0.01,100.0,-6.71,-6.71,Classical PSO,5.5,5.5,QPSO
967,52117,12,5,80.7,17.5,rush_hour,45,50,10.7,10.7,10.7,419.55,22.5,100.0,10.7,10.7,10.7,419.55,19.06,100.0,12.66,12.66,12.66,523.77,0.0,100.0,0.0,0.0,Tie,15.47,15.47,QPSO
968,4069,10,5,82.1,18.0,rush_hour,41,47,9.03,9.03,9.03,360.66,14.48,100.0,9.01,9.01,9.01,359.4,14.25,100.0,10.81,10.81,10.81,431.82,0.01,100.0,-0.28,-0.28,Classical PSO,16.43,16.43,QPSO
969,96942,10,5,83.0,8.0,uniform,45,47,11.18,11.18,11.18,462.1,24.23,100.0,11.6,11.6,11.6,475.63,19.09,100.0,12.31,12.31,12.31,535.32,0.4,100.0,3.63,3.63,QPSO,9.19,9.19,QPSO
970,59816,14,4,92.7,18.0,incident,43,80,11.07,11.07,11.07,495.3,32.71,100.0,12.51,12.51,12.51,599.92,30.04,100.0,13.51,13.51,13.51,561.33,0.01,100.0,11.53,11.53,QPSO,18.07,18.07,QPSO
