Scenario,Seed,Customers,Vehicles,Capacity,SimTime,Preset,Swarm,Iterations,QPSO_BestFit,QPSO_MeanFit,QPSO_Time_h,QPSO_Dist_km,QPSO_Compute_ms,QPSO_Feas_pct,PSO_BestFit,PSO_MeanFit,PSO_Time_h,PSO_Dist_km,PSO_Compute_ms,PSO_Feas_pct,GNN_BestFit,GNN_MeanFit,GNN_Time_h,GNN_Dist_km,GNN_Compute_ms,GNN_Feas_pct,QPSO_vs_PSO_FitImp_%,QPSO_vs_PSO_TimeImp_%,PSO_Winner,QPSO_vs_GNN_FitImp_%,QPSO_vs_GNN_TimeImp_%,GNN_Winner
21649,87904,14,5,115.2,18.0,incident,44,61,11.95,11.95,11.95,470.73,71.21,100.0,14.11,14.11,14.11,543.29,69.7,100.0,12.91,12.91,12.91,512.55,0.01,100.0,15.28,15.28,QPSO,7.43,7.43,QPSO
21650,22096,17,5,111.2,13.0,rush_hour,25,41,17.1,17.1,17.1,778.91,45.21,100.0,15.57,15.57,15.57,704.86,39.41,100.0,48.61,48.61,15.17,662.89,0.01,0.0,-9.87,-9.87,Classical PSO,64.81,-12.75,QPSO
21651,34360,12,5,73.8,17.5,rush_hour,39,43,10.56,10.56,10.56,450.56,55.56,100.0,9.99,9.99,9.99,437.19,47.4,100.0,19.73,19.73,13.83,554.08,0.01,0.0,-5.66,-5.66,Classical PSO,46.48,23.64,QPSO
21652,22563,20,5,114.0,9.0,incident,38,54,16.55,16.55,16.55,640.26,63.4,100.0,18.56,18.56,18.56,769.69,66.12,100.0,17.37,17.37,17.37,679.01,0.01,100.0,10.83,10.83,QPSO,4.68,4.68,QPSO
21653,18697,14,4,97.0,8.0,incident,26,58,18.75,18.75,18.75,695.09,57.17,100.0,18.95,18.95,18.95,686.05,71.17,100.0,62.76,62.76,19.88,784.76,0.01,0.0,1.03,1.03,QPSO,70.12,5.68,QPSO
21654,61034,11,3,91.7,8.5,incident,43,72,13.01,13.01,13.01,480.21,83.53,100.0,13.05,13.05,13.05,478.54,68.21,100.0,13.01,13.01,13.01,480.21,0.01,100.0,0.33,0.33,QPSO,0.0,0.0,Tie
21655,86783,12,4,114.0,8.5,incident,33,67,9.99,9.99,9.99,368.25,66.15,100.0,12.36,12.36,12.36,485.97,57.33,100.0,10.73,10.73,10.73,418.15,0.01,100.0,19.18,19.18,QPSO,6.93,6.93,QPSO
21656,84688,10,3,112.5,17.5,rush_hour,32,78,7.11,7.11,7.11,290.62,79.03,100.0,7.11,7.11,7.11,290.62,68.83,100.0,7.95,7.95,7.95,334.49,0.04,100.0,0.0,0.0,Tie,10.59,10.59,QPSO
21657,41341,18,7,71.5,9.0,incident,43,70,18.41,18.41,18.41,740.13,82.59,100.0,19.01,19.01,19.01,801.37,86.72,100.0,22.08,22.08,22.08,871.92,0.01,100.0,3.18,3.18,QPSO,16.63,16.63,QPSO
21658,21534,15,4,106.6,8.0,incident,35,42,19.1,19.1,19.1,686.02,60.91,100.0,16.69,16.69,16.69,603.86,43.61,100.0,57.1,57.1,16.71,620.89,0.01,0.0,-14.45,-14.45,Classical PSO,66.55,-14.3,QPSO
21659,27931,15,4,99.1,9.0,uniform,26,56,13.07,13.07,13.07,549.82,56.3,100.0,14.62,14.62,14.62,594.28,61.45,100.0,15.12,15.12,14.25,559.24,0.03,0.0,10.59,10.59,QPSO,13.55,8.27,QPSO
21660,59904,19,7,76.1,18.0,uniform,36,53,19.2,19.2,19.2,751.59,58.73,100.0,19.46,19.46,19.46,730.82,48.48,100.0,19.89,19.89,19.89,799.33,0.01,100.0,1.36,1.36,QPSO,3.49,3.49,QPSO
21661,78641,17,5,119.2,9.0,rush_hour,42,60,14.96,14.96,14.96,451.03,64.66,100.0,24.83,24.83,24.83,771.99,52.35,100.0,15.9,15.9,15.9,538.25,0.01,100.0,39.75,39.75,QPSO,5.9,5.9,QPSO
21662,25531,10,3,96.7,8.0,uniform,28,42,8.31,8.31,8.31,329.4,45.11,100.0,9.21,9.21,9.21,361.33,36.82,100.0,10.94,10.94,10.94,400.18,0.01,100.0,9.73,9.73,QPSO,24.03,24.03,QPSO
21663,70973,19,5,105.4,8.0,rush_hour,37,50,22.33,22.33,22.33,780.99,80.97,100.0,30.71,30.71,30.71,986.51,47.68,100.0,22.33,22.33,22.33,780.99,0.01,100.0,27.29,27.29,QPSO,0.0,0.0,Tie
21664,23596,13,5,97.5,9.0,incident,31,67,11.84,11.84,11.84,454.95,95.39,100.0,14.48,14.48,14.48,612.8,80.57,100.0,12.48,12.48,12.48,475.68,0.01,100.0,18.22,18.22,QPSO,5.11,5.11,QPSO
21665,16075,15,5,75.4,8.5,rush_hour,27,53,25.26,25.26,25.26,665.76,60.4,100.0,27.24,27.24,27.24,733.9,48.1,100.0,25.94,25.94,25.94,678.2,0.18,100.0,7.26,7.26,QPSO,2.64,2.64,QPSO
21666,47510,12,5,105.7,13.0,uniform,36,60,9.61,9.61,9.61,373.38,73.14,100.0,12.4,12.4,12.4,463.28,55.88,100.0,33.84,33.84,11.62,440.11,0.01,0.0,22.5,22.5,QPSO,71.6,17.28,QPSO
21667,63385,18,4,119.8,13.0,uniform,27,70,12.86,12.86,12.86,464.63,71.84,100.0,18.98,18.98,18.98,728.04,72.64,100.0,13.53,13.53,13.53,503.57,0.01,100.0,32.25,32.25,QPSO,4.97,4.97,QPSO
21668,67134,17,5,98.4,8.5,incident,37,72,15.53,15.53,15.53,659.57,74.88,100.0,13.97,13.97,13.97,542.65,64.35,100.0,35.49,35.49,15.43,644.24,0.01,0.0,-11.16,-11.16,Classical PSO,56.25,-0.65,QPSO
21669,85675,17,6,74.2,8.0,incident,34,75,17.96,17.96,17.96,712.63,92.66,100.0,16.86,16.86,16.86,657.59,76.14,100.0,17.96,17.96,17.96,712.63,0.01,100.0,-6.53,-6.53,Classical PSO,0.0,0.0,Tie
21670,57142,12,4,98.4,17.5,uniform,33,68,8.46,8.46,8.46,313.9,75.47,100.0,8.46,8.46,8.46,313.9,88.99,100.0,10.29,10.29,10.29,368.13,0.01,100.0,0.0,0.0,Tie,17.73,17.73,QPSO
21671,90010,12,3,107.7,8.0,uniform,38,78,9.16,9.16,9.16,355.76,74.66,100.0,9.94,9.94,9.94,433.83,70.57,100.0,12.48,12.48,12.48,515.07,0.01,100.0,7.81,7.81,QPSO,26.58,26.58,QPSO
21672,81514,11,3,95.6,9.0,rush_hour,44,69,15.89,15.89,15.89,438.14,88.42,100.0,16.31,16.31,16.31,462.29,59.36,100.0,225.22,225.22,16.29,427.27,0.01,0.0,2.56,2.56,QPSO,92.95,2.49,QPSO
21673,67505,17,4,116.1,8.5,rush_hour,45,72,21.92,21.92,21.92,437.59,85.13,100.0,25.81,25.81,24.7,543.98,81.76,0.0,43.32,43.32,22.65,430.31,0.06,0.0,15.08,11.28,QPSO,49.4,3.25,QPSO
21674,52551,15,4,114.7,17.5,rush_hour,45,42,10.88,10.88,10.88,480.33,53.51,100.0,13.79,13.79,13.79,663.33,43.84,100.0,10.92,10.92,10.92,482.55,0.01,100.0,21.11,21.11,QPSO,0.34,0.34,QPSO
21675,76194,14,5,80.4,8.0,uniform,35,46,12.97,12.97,12.97,553.03,84.94,100.0,13.82,13.82,13.82,600.12,38.81,100.0,28.09,28.09,16.62,684.7,0.04,0.0,6.14,6.14,QPSO,53.82,21.95,QPSO
21676,24957,16,4,119.2,13.0,incident,28,41,14.76,14.76,14.76,674.41,45.48,100.0,14.7,14.7,14.7,627.4,45.98,100.0,16.55,16.55,16.55,700.6,0.01,100.0,-0.38,-0.38,Classical PSO,10.79,10.79,QPSO
21677,27372,18,5,91.0,8.5,uniform,39,47,16.02,16.02,16.02,741.21,54.49,100.0,16.24,16.24,16.24,695.74,46.63,100.0,19.55,19.55,19.55,845.4,0.01,100.0,1.38,1.38,QPSO,18.07,18.07,QPSO
21678,32780,20,8,70.5,8.5,incident,33,68,20.26,20.26,20.26,870.52,72.66,100.0,21.67,21.67,21.67,900.99,67.76,100.0,20.35,20.35,20.35,877.06,0.01,100.0,6.48,6.48,QPSO,0.43,0.43,QPSO
21679,52244,20,6,96.1,8.5,uniform,38,64,11.88,11.88,11.88,541.89,84.94,100.0,13.37,13.37,13.37,591.48,75.48,100.0,12.18,12.18,12.18,555.61,0.02,100.0,11.15,11.15,QPSO,2.53,2.53,QPSO
21680,85873,10,3,87.1,9.0,rush_hour,39,41,13.27,13.27,13.27,344.18,43.06,100.0,13.27,13.27,13.27,347.8,42.94,100.0,145.82,145.82,13.81,360.06,0.01,0.0,0.01,0.01,QPSO,90.9,3.94,QPSO
21681,75943,16,5,98.2,9.0,incident,40,61,12.03,12.03,12.03,499.2,81.4,100.0,13.15,13.15,13.15,538.99,53.62,100.0,14.34,14.34,14.34,576.18,0.01,100.0,8.53,8.53,QPSO,16.16,16.16,QPSO
21682,21190,19,7,70.1,17.5,incident,25,63,17.8,17.8,17.8,763.91,70.39,100.0,16.62,16.62,16.62,714.04,66.4,100.0,17.9,17.9,17.9,787.84,0.06,100.0,-7.1,-7.1,Classical PSO,0.56,0.56,QPSO
21683,20144,13,5,95.7,17.5,uniform,28,58,13.04,13.04,13.04,512.35,54.97,100.0,12.94,12.94,12.94,552.86,55.53,100.0,13.58,13.58,13.58,567.24,0.01,100.0,-0.74,-0.74,Classical PSO,3.96,3.96,QPSO
21684,54962,14,5,106.5,18.0,uniform,34,50,12.43,12.43,12.43,531.02,55.82,100.0,13.93,13.93,13.93,597.89,44.54,100.0,72.71,72.71,14.42,582.69,0.54,0.0,10.8,10.8,QPSO,82.91,13.83,QPSO
21685,24671,10,5,93.3,13.0,rush_hour,38,73,8.74,8.74,8.74,433.74,74.23,100.0,9.2,9.2,9.2,469.28,65.13,100.0,58.32,58.32,10.41,500.09,0.01,0.0,5.05,5.05,QPSO,85.02,16.08,QPSO
21686,38115,17,4,116.0,8.0,incident,45,43,14.53,14.53,15.38,595.02,67.52,100.0,16.47,16.47,16.47,608.14,52.59,100.0,17.53,17.53,17.53,694.36,0.01,100.0,11.78,6.61,QPSO,17.12,12.26,QPSO
21687,5925,13,4,107.5,8.5,incident,36,66,10.82,10.82,10.82,443.63,92.46,100.0,11.69,11.69,11.69,490.98,101.93,100.0,12.0,12.0,12.0,454.53,0.02,100.0,7.42,7.42,QPSO,9.78,9.78,QPSO
21688,68814,14,4,112.4,8.0,incident,45,79,11.07,11.07,11.07,385.13,93.32,100.0,13.02,13.02,13.02,470.41,78.88,100.0,11.99,11.99,11.99,421.16,0.08,100.0,14.92,14.92,QPSO,7.67,7.67,QPSO
21689,25355,11,4,87.6,8.0,incident,45,63,10.77,10.77,10.77,455.92,68.12,100.0,11.26,11.26,11.26,519.21,59.21,100.0,11.71,11.71,11.71,519.48,0.01,100.0,4.37,4.37,QPSO,8.05,8.05,QPSO
21690,33514,14,5,83.9,13.0,uniform,26,46,14.04,14.04,14.04,592.94,46.73,100.0,14.35,14.35,14.35,598.11,47.39,100.0,15.4,15.4,15.4,670.02,0.01,100.0,2.19,2.19,QPSO,8.83,8.83,QPSO
21691,40144,11,5,85.6,13.0,incident,45,58,9.22,9.22,9.22,382.94,64.67,100.0,9.22,9.22,9.22,382.94,54.36,100.0,11.52,11.52,11.52,498.14,0.01,100.0,0.0,0.0,Tie,20.01,20.01,QPSO
21692,97476,10,4,85.8,9.0,uniform,39,64,10.19,10.19,10.19,407.59,60.68,100.0,10.65,10.65,10.65,444.21,65.8,100.0,14.05,14.05,14.05,564.95,0.01,100.0,4.32,4.32,QPSO,27.48,27.48,QPSO
21693,94779,11,4,97.6,18.0,rush_hour,28,71,7.68,7.68,7.68,384.02,69.29,100.0,7.93,7.93,7.93,363.46,76.97,100.0,9.52,9.52,9.52,431.04,0.01,100.0,3.12,3.12,QPSO,19.37,19.37,QPSO
21694,21678,13,4,113.4,8.0,rush_hour,31,79,14.24,14.24,14.24,350.86,76.16,100.0,18.15,18.15,18.15,437.63,70.41,100.0,196.28,196.28,18.22,469.8,0.01,0.0,21.55,21.55,QPSO,92.75,21.86,QPSO
21695,73552,19,6,93.2,13.0,incident,41,62,13.3,13.3,13.3,629.21,75.14,100.0,12.77,12.77,12.77,606.09,71.75,100.0,13.3,13.3,13.3,629.21,0.01,100.0,-4.15,-4.15,Classical PSO,0.0,0.0,Tie
21696,7436,11,5,73.9,8.0,uniform,43,67,8.4,8.4,8.4,360.22,69.07,100.0,8.4,8.4,8.4,360.22,63.96,100.0,98.03,98.03,11.75,506.39,0.05,0.0,0.0,0.0,Tie,91.43,28.54,QPSO
21697,7555,12,5,88.6,9.0,incident,43,68,11.27,11.27,11.27,529.02,88.77,100.0,10.42,10.42,10.42,461.29,72.75,100.0,11.47,11.47,11.47,536.67,0.01,100.0,-8.2,-8.2,Classical PSO,1.68,1.68,QPSO
21698,27959,15,4,101.8,17.5,uniform,42,51,12.65,12.65,12.65,512.02,80.09,100.0,14.46,14.46,14.46,599.47,55.67,100.0,294.93,294.93,16.35,652.68,0.29,0.0,12.54,12.54,QPSO,95.71,22.64,QPSO
21699,93065,18,5,110.2,18.0,incident,26,80,17.23,17.23,17.23,784.65,87.14,100.0,16.97,16.97,16.97,808.23,79.76,100.0,126.27,126.27,16.75,705.65,0.01,0.0,-1.54,-1.54,Classical PSO,86.35,-2.88,QPSO
21700,36297,17,5,115.2,8.0,uniform,43,51,13.3,13.3,13.3,521.26,62.85,100.0,17.48,17.48,17.48,717.11,55.3,100.0,13.58,13.58,13.58,544.38,0.01,100.0,23.92,23.92,QPSO,2.09,2.09,QPSO
21701,2920,18,5,110.1,8.5,rush_hour,42,72,22.72,22.72,22.72,643.86,82.75,100.0,60.73,60.73,33.91,914.96,81.12,0.0,31.74,31.74,23.65,646.16,0.01,0.0,62.58,32.99,QPSO,28.41,3.91,QPSO
21702,98658,20,7,71.6,9.0,rush_hour,33,67,31.12,31.12,31.12,964.05,69.58,100.0,30.68,30.68,30.68,920.29,64.6,100.0,34.37,34.37,34.37,1057.83,0.03,100.0,-1.41,-1.41,Classical PSO,9.46,9.46,QPSO
21703,82223,19,6,85.5,17.5,incident,40,59,19.12,19.12,19.12,843.6,69.57,100.0,19.96,19.96,19.96,851.0,55.67,100.0,24.12,24.12,24.12,1020.27,0.01,100.0,4.19,4.19,QPSO,20.74,20.74,QPSO
21704,93173,17,5,118.9,17.5,rush_hour,41,57,15.41,15.41,15.41,728.31,86.98,100.0,12.77,12.77,12.77,598.04,59.22,100.0,34.54,34.54,14.11,561.09,0.12,0.0,-20.67,-20.67,Classical PSO,55.38,-9.28,QPSO
21705,22855,11,4,105.6,18.0,incident,41,63,9.22,9.22,9.22,341.82,66.57,100.0,10.13,10.13,10.13,347.9,57.04,100.0,10.57,10.57,10.57,444.27,0.0,100.0,8.97,8.97,QPSO,12.76,12.76,QPSO
21706,48912,14,5,73.6,8.0,uniform,41,62,13.68,13.68,13.68,543.04,65.67,100.0,14.18,14.18,14.18,569.42,61.13,100.0,13.68,13.68,13.68,543.04,0.01,100.0,3.52,3.52,QPSO,0.0,0.0,Tie
21707,6683,19,7,71.7,8.0,uniform,26,43,19.17,19.17,19.17,709.66,57.95,100.0,20.99,20.99,20.99,807.27,52.72,100.0,19.19,19.19,19.19,712.08,0.01,100.0,8.67,8.67,QPSO,0.08,0.08,QPSO
21708,53583,12,5,100.0,9.0,incident,41,77,12.43,12.43,12.43,483.43,93.03,100.0,15.38,15.38,15.38,637.42,82.77,100.0,67.13,67.13,15.47,594.11,0.01,0.0,19.2,19.2,QPSO,81.49,19.69,QPSO
21709,40663,14,4,111.3,8.5,uniform,32,71,10.91,10.91,10.91,438.28,115.86,100.0,9.57,9.57,9.57,377.01,71.16,100.0,13.36,13.36,13.36,518.99,0.01,100.0,-13.92,-13.92,Classical PSO,18.33,18.33,QPSO
21710,90482,10,3,107.3,8.5,rush_hour,38,45,17.07,17.07,17.07,480.79,48.99,100.0,17.3,17.3,17.3,463.76,48.9,100.0,17.96,17.96,17.96,483.05,0.01,100.0,1.31,1.31,QPSO,4.98,4.98,QPSO
21711,49427,10,5,109.7,8.5,rush_hour,42,63,12.5,12.5,12.5,303.72,63.92,100.0,12.5,12.5,12.5,303.72,45.99,100.0,14.34,14.34,14.34,401.7,0.01,100.0,0.0,0.0,Tie,12.85,12.85,QPSO
21712,35810,10,4,86.3,8.5,rush_hour,41,70,15.6,15.6,15.6,386.42,78.26,100.0,15.6,15.6,15.6,386.42,63.02,100.0,275.04,275.04,21.12,592.54,0.01,0.0,0.0,0.0,Tie,94.33,26.12,QPSO
21713,80948,12,3,107.9,13.0,rush_hour,25,73,7.35,7.35,7.35,305.14,89.52,100.0,7.66,7.66,7.66,393.06,73.81,100.0,7.39,7.39,7.39,321.57,0.01,100.0,4.15,4.15,QPSO,0.59,0.59,QPSO
21714,57320,13,5,81.1,13.0,rush_hour,32,54,13.03,13.03,13.03,568.83,50.48,100.0,12.26,12.26,12.26,559.63,46.93,100.0,15.63,15.63,15.63,733.25,0.01,100.0,-6.28,-6.28,Classical PSO,16.61,16.61,QPSO
21715,88173,13,3,111.6,18.0,incident,28,74,10.88,10.88,10.88,458.87,74.41,100.0,11.73,11.73,11.73,512.49,80.93,100.0,11.22,11.22,11.22,461.86,0.01,100.0,7.27,7.27,QPSO,3.05,3.05,QPSO
21716,64178,15,4,101.7,8.5,incident,28,67,12.87,12.87,12.87,547.98,73.44,100.0,13.06,13.06,13.06,608.34,69.3,100.0,14.4,14.4,14.4,639.47,0.01,100.0,1.48,1.48,QPSO,10.67,10.67,QPSO
21717,68397,11,5,85.5,8.5,rush_hour,45,61,19.4,19.4,19.4,453.32,55.61,100.0,17.85,17.85,17.85,421.29,55.77,100.0,21.56,21.56,21.56,555.57,0.01,100.0,-8.64,-8.64,Classical PSO,10.03,10.03,QPSO
21718,85599,14,5,111.6,8.5,incident,39,43,12.29,12.29,12.29,463.23,45.65,100.0,12.82,12.82,12.82,512.3,36.49,100.0,12.77,12.77,12.77,495.64,0.01,100.0,4.12,4.12,QPSO,3.72,3.72,QPSO
21719,22827,16,4,108.8,8.5,uniform,44,75,12.03,12.03,12.03,466.99,83.11,100.0,12.12,12.12,12.12,516.56,72.9,100.0,13.77,13.77,13.77,552.25,0.01,100.0,0.78,0.78,QPSO,12.65,12.65,QPSO
21720,98396,18,6,88.8,9.0,rush_hour,37,73,27.37,27.37,31.73,933.42,90.23,0.0,28.21,28.21,28.21,874.32,84.17,100.0,30.36,30.36,30.36,893.58,0.01,100.0,2.96,-12.48,QPSO,9.83,-4.52,QPSO
21721,17658,17,7,70.7,8.5,uniform,33,45,21.52,21.52,21.52,893.43,48.07,100.0,18.94,18.94,18.94,774.37,65.02,100.0,21.84,21.84,21.84,924.26,0.01,100.0,-13.63,-13.63,Classical PSO,1.47,1.47,QPSO
21722,59259,14,4,111.7,13.0,incident,38,79,12.37,12.37,12.37,469.07,93.06,100.0,12.61,12.61,12.61,544.02,83.16,100.0,12.96,12.96,12.96,497.66,0.02,100.0,1.91,1.91,QPSO,4.59,4.59,QPSO
21723,94957,15,5,91.8,8.5,rush_hour,36,45,23.35,23.35,23.35,573.99,44.08,100.0,26.06,26.06,26.06,535.6,48.69,100.0,181.39,181.39,26.09,583.98,0.01,0.0,10.41,10.41,QPSO,87.13,10.5,QPSO
21724,5674,19,5,116.1,8.5,incident,40,63,13.45,13.45,13.45,554.41,62.56,100.0,19.45,19.45,19.45,820.11,52.85,100.0,15.42,15.42,15.42,625.86,0.15,100.0,30.88,30.88,QPSO,12.8,12.8,QPSO
21725,4277,11,4,102.6,18.0,incident,34,76,10.13,10.13,10.13,393.32,73.97,100.0,9.09,9.09,9.09,355.86,64.94,100.0,16.51,16.51,13.61,522.04,0.0,0.0,-11.43,-11.43,Classical PSO,38.67,25.57,QPSO
21726,74148,14,5,86.6,8.5,uniform,32,56,12.81,12.81,12.81,546.24,57.94,100.0,13.69,13.69,13.69,594.95,48.08,100.0,189.99,189.99,13.88,609.43,0.02,0.0,6.41,6.41,QPSO,93.26,7.67,QPSO
21727,12800,16,6,78.2,18.0,incident,42,62,14.25,14.25,14.25,624.29,81.31,100.0,14.87,14.87,14.87,620.51,86.27,100.0,16.58,16.58,16.58,712.96,0.01,100.0,4.18,4.18,QPSO,14.05,14.05,QPSO
21728,12349,10,4,99.3,17.5,uniform,30,50,10.58,10.58,10.58,415.61,45.47,100.0,11.42,11.42,11.42,443.64,55.09,100.0,10.61,10.61,10.61,398.37,0.01,100.0,7.39,7.39,QPSO,0.32,0.32,QPSO
21729,56872,18,6,76.2,9.0,incident,39,45,21.18,21.18,21.18,813.61,57.62,100.0,21.73,21.73,21.73,796.17,47.88,100.0,242.81,242.81,22.11,893.2,0.01,0.0,2.55,2.55,QPSO,91.28,4.21,QPSO
21730,74976,12,4,97.3,17.5,incident,33,72,8.79,8.79,8.79,400.18,78.36,100.0,8.85,8.85,8.85,401.67,65.95,100.0,24.71,24.71,11.19,522.81,0.01,0.0,0.62,0.62,QPSO,64.41,21.43,QPSO
21731,94782,20,5,119.5,9.0,rush_hour,28,63,20.16,20.16,20.16,610.32,83.55,100.0,27.37,27.37,27.37,807.51,56.78,100.0,20.75,20.75,20.75,632.62,0.47,100.0,26.35,26.35,QPSO,2.88,2.88,QPSO
21732,50043,15,4,111.3,8.5,uniform,44,60,12.04,12.04,12.04,505.98,66.23,100.0,13.77,13.77,13.77,565.27,56.06,100.0,12.48,12.48,12.48,497.77,0.01,100.0,12.58,12.58,QPSO,3.52,3.52,QPSO
21733,20470,17,5,102.3,18.0,rush_hour,39,48,15.14,15.14,15.14,564.87,58.33,100.0,14.26,14.26,14.26,555.03,52.84,100.0,16.53,16.53,16.53,662.92,0.01,100.0,-6.18,-6.18,Classical PSO,8.39,8.39,QPSO
21734,87794,16,4,105.9,9.0,rush_hour,38,41,27.55,27.55,30.06,937.16,61.73,0.0,26.06,26.06,26.06,840.15,53.03,100.0,276.84,276.84,29.2,899.23,0.01,0.0,-5.74,-15.37,Classical PSO,90.05,-2.96,QPSO
21735,97978,12,3,114.5,18.0,uniform,31,44,9.14,9.14,9.14,384.38,41.58,100.0,9.28,9.28,9.28,364.2,39.81,100.0,10.1,10.1,10.1,425.74,0.01,100.0,1.52,1.52,QPSO,9.47,9.47,QPSO
21736,35014,10,5,95.7,8.5,uniform,26,54,10.9,10.9,10.9,462.76,60.73,100.0,10.49,10.49,10.49,414.31,50.69,100.0,14.43,14.43,14.43,625.57,0.01,100.0,-3.94,-3.94,Classical PSO,24.43,24.43,QPSO
21737,37878,14,5,81.8,13.0,incident,33,51,12.92,12.92,12.92,511.69,53.92,100.0,12.92,12.92,12.92,499.86,46.19,100.0,16.48,16.48,16.48,659.75,0.01,100.0,-0.04,-0.04,Classical PSO,21.61,21.61,QPSO
21738,1561,18,5,104.0,13.0,uniform,32,48,18.36,18.36,18.36,801.84,47.32,100.0,18.51,18.51,18.51,808.97,48.12,100.0,22.6,22.6,20.8,842.66,0.01,0.0,0.78,0.78,QPSO,18.76,11.71,QPSO
21739,45638,19,6,91.9,8.5,rush_hour,45,43,31.27,31.27,31.27,706.17,64.81,100.0,33.75,33.75,33.75,811.79,41.44,100.0,44.36,44.36,27.69,621.8,0.01,0.0,7.34,7.34,QPSO,29.51,-12.92,QPSO
21740,45938,17,5,99.0,13.0,uniform,30,42,16.36,16.36,16.36,594.55,46.91,100.0,15.92,15.92,15.92,614.76,39.59,100.0,18.39,18.39,18.39,718.34,0.01,100.0,-2.73,-2.73,Classical PSO,11.05,11.05,QPSO
21741,13977,15,5,109.8,13.0,uniform,35,80,11.37,11.37,11.37,520.61,75.91,100.0,11.66,11.66,11.66,503.53,69.73,100.0,12.04,12.04,12.04,533.2,0.01,100.0,2.44,2.44,QPSO,5.58,5.58,QPSO
21742,76398,11,5,80.1,9.0,uniform,30,42,10.23,10.23,10.23,400.4,37.04,100.0,10.88,10.88,10.88,393.57,43.21,100.0,10.65,10.65,10.65,397.6,0.01,100.0,5.95,5.95,QPSO,3.91,3.91,QPSO
21743,47431,19,5,108.9,13.0,uniform,25,80,20.11,20.11,20.38,804.14,93.47,100.0,20.03,20.03,20.03,771.9,78.17,100.0,75.18,75.18,15.43,604.01,0.01,0.0,-0.36,-1.71,Classical PSO,73.26,-32.03,QPSO
21744,66131,18,6,78.4,13.0,uniform,30,46,17.71,17.71,17.71,679.26,54.52,100.0,20.82,20.82,20.82,787.9,46.66,100.0,18.16,18.16,18.16,695.05,0.11,100.0,14.9,14.9,QPSO,2.45,2.45,QPSO
21745,16721,11,3,119.1,9.0,incident,27,73,8.2,8.2,8.2,344.03,83.9,100.0,8.31,8.31,8.31,337.05,68.74,100.0,9.32,9.32,9.32,392.76,0.01,100.0,1.41,1.41,QPSO,12.09,12.09,QPSO
21746,60998,13,4,108.0,17.5,uniform,27,49,11.68,11.68,11.68,531.32,45.3,100.0,10.85,10.85,10.85,522.53,51.72,100.0,12.87,12.87,12.87,603.98,0.01,100.0,-7.61,-7.61,Classical PSO,9.26,9.26,QPSO
21747,87774,15,6,72.8,18.0,incident,28,70,15.64,15.64,15.64,590.98,75.17,100.0,15.33,15.33,15.33,567.06,74.4,100.0,16.46,16.46,16.46,626.12,0.01,100.0,-2.02,-2.02,Classical PSO,4.99,4.99,QPSO
21748,15494,17,6,75.2,8.0,incident,35,75,19.33,19.33,19.33,752.03,79.31,100.0,19.27,19.27,19.27,776.69,73.82,100.0,19.81,19.81,19.81,792.09,0.01,100.0,-0.33,-0.33,Classical PSO,2.4,2.4,QPSO
21749,72426,15,5,116.0,8.5,rush_hour,44,64,23.04,23.04,23.04,628.11,67.74,100.0,22.19,22.19,22.19,577.58,68.36,100.0,236.95,236.95,22.53,570.46,0.01,0.0,-3.83,-3.83,Classical PSO,90.28,-2.26,QPSO
21750,49814,11,4,77.2,9.0,uniform,36,65,9.17,9.17,9.17,388.33,64.09,100.0,9.01,9.01,9.01,393.63,73.64,100.0,11.56,11.56,11.56,488.17,0.01,100.0,-1.82,-1.82,Classical PSO,20.63,20.63,QPSO
21751,97941,11,4,83.2,8.0,rush_hour,34,53,17.99,17.99,17.99,552.32,69.68,100.0,18.73,18.73,18.73,555.16,50.93,100.0,64.63,64.63,20.64,569.82,0.05,0.0,3.95,3.95,QPSO,72.16,12.84,QPSO
21752,98965,14,5,75.7,8.0,uniform,29,53,12.5,12.5,12.5,478.99,55.45,100.0,14.0,14.0,14.0,542.19,47.02,100.0,16.86,16.86,16.86,633.9,0.01,100.0,10.7,10.7,QPSO,25.83,25.83,QPSO
21753,54716,19,6,91.5,8.0,uniform,38,50,16.29,16.29,16.29,669.79,54.15,100.0,18.01,18.01,18.01,699.15,53.54,100.0,19.84,19.84,19.84,868.19,0.01,100.0,9.58,9.58,QPSO,17.91,17.91,QPSO
21754,13929,13,5,104.6,13.0,uniform,41,66,11.14,11.14,11.14,486.29,70.68,100.0,13.6,13.6,13.6,630.18,64.56,100.0,64.79,64.79,13.22,521.71,0.01,0.0,18.1,18.1,QPSO,82.81,15.73,QPSO
21755,63944,13,4,106.8,8.0,incident,26,66,11.63,11.63,12.56,543.27,74.12,100.0,12.38,12.38,12.38,543.5,56.75,100.0,48.03,48.03,14.24,637.35,0.01,0.0,6.04,-1.46,QPSO,75.79,11.83,QPSO
21756,38207,13,5,112.2,8.0,incident,45,56,12.98,12.98,12.98,507.74,69.41,100.0,12.92,12.92,12.92,493.31,49.4,100.0,15.3,15.3,15.3,673.15,0.01,100.0,-0.47,-0.47,Classical PSO,15.16,15.16,QPSO
21757,12811,15,5,107.2,8.0,rush_hour,38,52,18.76,18.76,18.76,458.08,89.69,100.0,21.86,21.86,21.86,554.73,49.55,100.0,18.76,18.76,18.76,458.08,0.01,100.0,14.15,14.15,QPSO,0.0,0.0,Tie
